"Participant","Condition","RT","Error","Frequency"
2,"Speed",0.566,0,"Low"
2,"Speed",0.534,0,"Very Low"
2,"Speed",0.505,0,"Very Low"
2,"Speed",0.452,0,"High"
2,"Speed",0.447,0,"High"
2,"Speed",0.523,0,"Very Low"
2,"Speed",0.766,0,"Low"
2,"Speed",0.561,1,"Very Low"
2,"Speed",0.596,0,"Low"
2,"Speed",0.574,0,"Very Low"
2,"Speed",0.744,0,"Very Low"
2,"Speed",0.49,0,"Very Low"
2,"Speed",0.618,0,"Low"
2,"Speed",0.631,0,"High"
2,"Speed",0.658,0,"Low"
2,"Speed",0.522,0,"Low"
2,"Speed",0.537,0,"Low"
2,"Speed",0.447,0,"High"
2,"Speed",0.559,0,"Low"
2,"Speed",0.609,0,"Low"
2,"Speed",0.705,0,"Low"
2,"Speed",0.602,1,"Very Low"
2,"Speed",0.678,0,"Low"
2,"Speed",0.61,0,"High"
2,"Speed",0.512,0,"High"
2,"Speed",0.719,0,"Low"
2,"Speed",0.559,0,"High"
2,"Speed",0.522,0,"Low"
2,"Speed",0.504,0,"High"
2,"Speed",0.624,0,"High"
2,"Speed",0.697,0,"High"
2,"Speed",0.581,0,"High"
2,"Accuracy",0.94,0,"Very Low"
2,"Accuracy",0.657,0,"Low"
2,"Accuracy",0.653,0,"High"
2,"Accuracy",0.6,0,"Low"
2,"Accuracy",1.281,0,"Very Low"
2,"Accuracy",0.702,0,"Low"
2,"Accuracy",0.689,0,"Low"
2,"Accuracy",0.646,0,"Low"
2,"Accuracy",0.719,0,"Low"
2,"Accuracy",1.121,0,"Very Low"
2,"Accuracy",0.664,0,"Low"
2,"Accuracy",0.806,0,"Low"
2,"Accuracy",0.614,0,"Very Low"
2,"Accuracy",0.653,0,"Very Low"
2,"Accuracy",0.669,0,"High"
2,"Accuracy",0.574,0,"High"
2,"Accuracy",0.824,0,"Low"
2,"Accuracy",0.566,0,"Low"
2,"Accuracy",0.571,0,"High"
2,"Accuracy",0.718,0,"Low"
2,"Accuracy",0.662,0,"Low"
2,"Accuracy",0.679,0,"Very Low"
2,"Accuracy",0.642,0,"Low"
2,"Accuracy",1.371,0,"Very Low"
2,"Accuracy",0.642,0,"Very Low"
2,"Accuracy",0.668,0,"Very Low"
2,"Accuracy",0.537,0,"Very Low"
2,"Accuracy",1.2,0,"Very Low"
2,"Accuracy",1.149,0,"Low"
2,"Accuracy",0.855,0,"High"
2,"Accuracy",1.52,0,"Very Low"
2,"Accuracy",0.58,0,"High"
2,"Accuracy",0.821,0,"Low"
2,"Accuracy",0.654,0,"High"
2,"Accuracy",0.778,0,"Very Low"
2,"Accuracy",0.643,0,"Very Low"
2,"Accuracy",0.709,0,"High"
2,"Accuracy",0.733,0,"Low"
2,"Accuracy",0.496,0,"High"
2,"Accuracy",0.613,0,"Very Low"
2,"Accuracy",0.975,0,"Very Low"
2,"Accuracy",0.832,0,"Low"
2,"Accuracy",0.606,0,"Very Low"
2,"Accuracy",0.727,0,"High"
2,"Accuracy",0.588,0,"Low"
2,"Accuracy",0.792,0,"Very Low"
2,"Accuracy",0.555,0,"High"
2,"Accuracy",0.51,0,"Low"
2,"Accuracy",0.584,0,"Very Low"
2,"Accuracy",0.647,0,"High"
2,"Accuracy",0.516,0,"Low"
2,"Accuracy",0.614,0,"Very Low"
2,"Accuracy",0.707,0,"High"
2,"Accuracy",0.624,0,"Very Low"
2,"Accuracy",0.654,0,"Very Low"
2,"Accuracy",0.871,0,"High"
2,"Accuracy",0.658,0,"High"
2,"Accuracy",0.616,0,"Low"
2,"Accuracy",0.668,0,"Low"
2,"Accuracy",0.652,0,"High"
2,"Accuracy",0.727,0,"High"
2,"Accuracy",0.785,0,"Very Low"
2,"Accuracy",0.69,0,"Very Low"
2,"Accuracy",0.65,0,"Very Low"
2,"Accuracy",0.705,0,"Low"
2,"Accuracy",0.84,0,"High"
2,"Accuracy",0.531,0,"Low"
2,"Accuracy",0.566,0,"High"
2,"Accuracy",0.781,0,"Very Low"
2,"Accuracy",0.828,0,"High"
2,"Accuracy",0.574,0,"Low"
2,"Accuracy",0.876,0,"Low"
2,"Accuracy",0.621,0,"High"
2,"Accuracy",0.68,0,"High"
2,"Accuracy",1.178,0,"High"
2,"Accuracy",0.643,0,"High"
2,"Accuracy",1.431,0,"Low"
2,"Accuracy",0.741,0,"Very Low"
2,"Accuracy",0.806,0,"Low"
2,"Accuracy",0.658,0,"High"
2,"Accuracy",0.657,0,"Very Low"
2,"Accuracy",0.887,0,"Low"
2,"Accuracy",1.121,0,"High"
2,"Accuracy",0.872,0,"High"
2,"Accuracy",0.556,0,"Very Low"
2,"Accuracy",0.614,0,"High"
2,"Accuracy",0.876,1,"Very Low"
2,"Accuracy",1.825,0,"Low"
2,"Accuracy",0.89,0,"High"
2,"Accuracy",0.818,0,"High"
2,"Accuracy",0.588,0,"Low"
2,"Accuracy",0.795,0,"High"
2,"Accuracy",0.697,0,"Low"
2,"Accuracy",0.731,0,"Very Low"
2,"Accuracy",0.924,0,"Very Low"
2,"Speed",0.597,0,"High"
2,"Speed",0.443,0,"High"
2,"Speed",0.5,0,"Very Low"
2,"Speed",0.556,0,"High"
2,"Speed",0.526,0,"High"
2,"Speed",0.69,0,"High"
2,"Speed",0.523,0,"Low"
2,"Speed",0.518,0,"High"
2,"Speed",0.475,0,"High"
2,"Speed",0.522,0,"Very Low"
2,"Speed",0.549,0,"High"
2,"Speed",0.543,0,"Low"
2,"Speed",0.635,0,"Low"
2,"Speed",0.592,0,"High"
2,"Speed",0.665,0,"Very Low"
2,"Speed",0.461,0,"High"
2,"Speed",0.518,0,"High"
2,"Speed",0.698,0,"Low"
2,"Speed",0.536,0,"Low"
2,"Speed",0.522,0,"Low"
2,"Speed",0.574,0,"Low"
2,"Speed",0.733,0,"Very Low"
2,"Speed",0.584,0,"Low"
2,"Speed",0.53,0,"High"
2,"Speed",0.5,1,"High"
2,"Speed",0.745,0,"Low"
2,"Speed",0.862,0,"High"
2,"Speed",0.714,0,"Very Low"
2,"Speed",0.596,0,"Very Low"
2,"Speed",0.54,0,"Low"
2,"Speed",0.578,0,"High"
2,"Speed",0.592,0,"Low"
2,"Speed",0.54,0,"High"
2,"Speed",0.508,0,"Very Low"
2,"Speed",0.843,0,"Very Low"
2,"Speed",0.571,0,"High"
2,"Speed",0.537,0,"Low"
2,"Speed",0.547,0,"High"
2,"Speed",0.666,0,"Low"
2,"Speed",0.622,0,"Very Low"
2,"Speed",0.49,0,"High"
2,"Speed",0.635,0,"Low"
2,"Speed",0.661,0,"Very Low"
2,"Speed",0.646,0,"High"
2,"Speed",0.576,0,"Very Low"
2,"Speed",0.54,0,"High"
2,"Speed",0.558,0,"Low"
2,"Speed",0.558,1,"High"
2,"Speed",1.389,1,"Very Low"
2,"Speed",1.117,1,"Very Low"
2,"Speed",0.667,0,"Low"
2,"Speed",0.519,0,"Very Low"
2,"Speed",0.581,0,"Very Low"
2,"Speed",0.45,1,"Very Low"
2,"Speed",1.125,0,"Low"
2,"Speed",0.721,0,"Very Low"
2,"Speed",0.57,0,"Very Low"
2,"Speed",0.522,0,"Very Low"
2,"Speed",0.582,1,"Very Low"
2,"Speed",0.588,0,"Very Low"
2,"Speed",0.686,0,"High"
2,"Speed",0.452,0,"High"
2,"Speed",0.504,0,"Low"
2,"Speed",0.65,1,"Very Low"
2,"Speed",0.599,0,"Low"
2,"Speed",0.544,0,"High"
2,"Speed",0.494,0,"High"
2,"Speed",0.534,0,"Low"
2,"Speed",0.459,0,"Low"
2,"Speed",0.404,0,"Low"
2,"Speed",0.57,0,"Very Low"
2,"Speed",0.592,0,"Low"
2,"Speed",0.474,0,"Low"
2,"Speed",0.563,1,"Low"
2,"Speed",0.862,0,"Low"
2,"Speed",0.652,0,"Low"
2,"Speed",0.494,0,"Low"
2,"Speed",0.526,0,"High"
2,"Speed",0.431,0,"High"
2,"Speed",0.611,0,"Very Low"
2,"Speed",0.741,0,"Very Low"
2,"Speed",0.527,0,"Very Low"
2,"Speed",0.781,0,"Very Low"
2,"Speed",0.662,0,"Very Low"
2,"Speed",0.643,0,"Low"
2,"Speed",0.566,0,"High"
2,"Speed",0.643,0,"Very Low"
2,"Speed",0.526,0,"High"
2,"Speed",0.512,0,"Low"
2,"Speed",0.486,0,"Very Low"
2,"Speed",0.556,0,"Low"
2,"Speed",0.439,0,"High"
2,"Speed",0.519,0,"Low"
2,"Speed",0.778,0,"Very Low"
2,"Speed",0.598,0,"Very Low"
2,"Speed",0.49,0,"High"
2,"Accuracy",0.791,0,"Low"
2,"Accuracy",0.621,0,"High"
2,"Accuracy",0.765,0,"High"
2,"Accuracy",0.636,0,"High"
2,"Accuracy",0.522,1,"Very Low"
2,"Accuracy",1.049,1,"Very Low"
2,"Accuracy",0.587,1,"Very Low"
2,"Accuracy",0.63,0,"High"
2,"Accuracy",0.643,0,"Low"
2,"Accuracy",0.604,0,"High"
2,"Accuracy",0.614,0,"High"
2,"Accuracy",0.627,0,"Low"
2,"Accuracy",0.6,1,"Very Low"
2,"Accuracy",0.609,0,"Very Low"
2,"Accuracy",0.749,0,"Low"
2,"Accuracy",0.632,1,"Very Low"
2,"Accuracy",1.625,0,"Very Low"
2,"Accuracy",0.84,0,"Very Low"
2,"Accuracy",0.636,0,"Low"
2,"Accuracy",0.672,0,"Very Low"
2,"Accuracy",1.203,1,"Very Low"
2,"Accuracy",0.626,0,"Low"
2,"Accuracy",0.927,0,"High"
2,"Accuracy",0.81,0,"Very Low"
2,"Accuracy",0.516,0,"High"
2,"Accuracy",0.678,0,"High"
2,"Accuracy",0.735,0,"Very Low"
2,"Accuracy",0.854,0,"Low"
2,"Accuracy",0.784,0,"High"
2,"Accuracy",0.91,0,"Low"
2,"Accuracy",0.989,0,"Very Low"
2,"Accuracy",0.938,0,"Low"
2,"Accuracy",0.73,0,"Low"
2,"Accuracy",1.174,0,"Very Low"
2,"Accuracy",0.649,0,"Low"
2,"Accuracy",0.793,0,"Low"
2,"Accuracy",0.602,0,"Very Low"
2,"Accuracy",1.239,1,"Very Low"
2,"Accuracy",1.799,0,"Low"
2,"Accuracy",0.833,0,"Low"
2,"Accuracy",0.653,0,"High"
2,"Accuracy",0.811,0,"High"
2,"Accuracy",1.663,0,"Low"
2,"Accuracy",0.818,0,"Very Low"
2,"Accuracy",1.103,0,"High"
2,"Accuracy",0.836,0,"Low"
2,"Accuracy",0.737,0,"High"
2,"Accuracy",0.629,0,"Low"
2,"Accuracy",0.552,0,"High"
2,"Accuracy",0.679,0,"Low"
2,"Accuracy",0.931,0,"Very Low"
2,"Accuracy",0.837,0,"Low"
2,"Accuracy",0.807,0,"Low"
2,"Accuracy",0.78,0,"High"
2,"Accuracy",0.881,0,"High"
2,"Accuracy",0.731,0,"Very Low"
2,"Accuracy",0.833,0,"Low"
2,"Accuracy",0.839,0,"Low"
2,"Accuracy",1.193,0,"Very Low"
2,"Accuracy",1.059,0,"Very Low"
2,"Accuracy",0.829,0,"High"
2,"Accuracy",0.624,0,"High"
2,"Accuracy",1.116,0,"Low"
2,"Accuracy",0.602,0,"High"
2,"Accuracy",0.558,0,"High"
2,"Accuracy",0.88,0,"Low"
2,"Accuracy",0.829,0,"High"
2,"Accuracy",0.632,0,"Very Low"
2,"Accuracy",0.705,0,"High"
2,"Accuracy",1.104,0,"High"
2,"Accuracy",0.712,0,"Low"
2,"Accuracy",0.609,0,"Low"
2,"Accuracy",0.727,0,"High"
2,"Accuracy",0.665,0,"Very Low"
2,"Accuracy",0.807,0,"Very Low"
2,"Accuracy",0.908,0,"High"
2,"Accuracy",0.733,0,"Very Low"
2,"Accuracy",0.694,0,"Low"
2,"Accuracy",0.665,0,"Low"
2,"Accuracy",0.88,0,"High"
2,"Accuracy",0.709,0,"Very Low"
2,"Accuracy",0.599,0,"High"
2,"Accuracy",0.855,0,"Low"
2,"Accuracy",1.17,0,"High"
2,"Accuracy",0.843,0,"Very Low"
2,"Accuracy",0.588,0,"Low"
2,"Accuracy",0.698,0,"Very Low"
2,"Accuracy",0.653,0,"Very Low"
2,"Accuracy",0.916,0,"Very Low"
2,"Accuracy",0.996,0,"Low"
2,"Accuracy",0.678,0,"High"
2,"Accuracy",0.684,0,"High"
2,"Accuracy",0.592,0,"Very Low"
2,"Accuracy",0.61,0,"Very Low"
2,"Accuracy",0.846,0,"Low"
2,"Speed",0.55,0,"Very Low"
2,"Speed",0.516,0,"Low"
2,"Speed",0.658,0,"Very Low"
2,"Speed",0.544,0,"Low"
2,"Speed",0.468,0,"Low"
2,"Speed",0.512,0,"Very Low"
2,"Speed",0.516,0,"High"
2,"Speed",0.512,0,"Low"
2,"Speed",0.549,0,"High"
2,"Speed",0.449,0,"High"
2,"Speed",0.461,1,"Low"
2,"Speed",0.512,1,"Very Low"
2,"Speed",0.661,0,"Very Low"
2,"Speed",0.647,0,"Low"
2,"Speed",0.588,0,"High"
2,"Speed",0.578,0,"High"
2,"Speed",0.605,0,"High"
2,"Speed",0.58,0,"Low"
2,"Speed",0.634,0,"Low"
2,"Speed",0.519,0,"Very Low"
2,"Speed",0.406,0,"High"
2,"Speed",0.54,0,"Very Low"
2,"Speed",0.543,0,"Very Low"
2,"Speed",0.627,0,"Low"
2,"Speed",0.727,0,"Low"
2,"Speed",0.58,0,"High"
2,"Speed",0.566,0,"Very Low"
2,"Speed",0.537,0,"High"
2,"Speed",0.691,0,"Low"
2,"Speed",0.639,0,"Very Low"
2,"Speed",0.493,0,"Low"
2,"Speed",0.504,0,"Low"
2,"Speed",0.497,0,"Very Low"
2,"Speed",0.552,0,"Very Low"
2,"Speed",0.777,0,"Very Low"
2,"Speed",0.527,0,"High"
2,"Speed",0.56,1,"Low"
2,"Speed",0.534,0,"Low"
2,"Speed",0.472,0,"High"
2,"Speed",0.516,0,"High"
2,"Speed",0.556,0,"Very Low"
2,"Speed",0.61,0,"High"
2,"Speed",0.617,0,"Low"
2,"Speed",0.471,0,"Low"
2,"Speed",0.464,0,"Very Low"
2,"Speed",0.607,0,"Very Low"
2,"Speed",0.538,0,"Very Low"
2,"Speed",0.534,0,"Low"
2,"Speed",0.643,0,"Very Low"
2,"Speed",0.453,0,"Very Low"
2,"Speed",0.759,0,"Very Low"
2,"Speed",0.479,0,"High"
2,"Speed",0.471,0,"Low"
2,"Speed",0.46,0,"Low"
2,"Speed",0.457,0,"Low"
2,"Speed",0.556,0,"High"
2,"Speed",0.492,0,"High"
2,"Speed",0.759,0,"Very Low"
2,"Speed",0.68,0,"High"
2,"Speed",0.407,0,"Very Low"
2,"Speed",0.454,0,"High"
2,"Speed",0.494,1,"Low"
2,"Speed",0.494,1,"Very Low"
2,"Speed",0.513,0,"High"
2,"Speed",0.534,0,"Very Low"
2,"Speed",0.453,0,"High"
2,"Speed",0.529,0,"Low"
2,"Speed",0.598,0,"Low"
2,"Speed",0.511,0,"Low"
2,"Speed",0.582,1,"Very Low"
2,"Speed",0.625,1,"High"
2,"Speed",0.752,0,"Low"
2,"Speed",0.516,0,"High"
2,"Speed",0.472,0,"Low"
2,"Speed",0.472,0,"High"
2,"Speed",0.537,0,"High"
2,"Speed",0.494,1,"Very Low"
2,"Speed",0.913,0,"Low"
2,"Speed",0.567,1,"Very Low"
2,"Speed",0.839,0,"Very Low"
2,"Speed",0.52,0,"Very Low"
2,"Speed",0.499,0,"High"
2,"Speed",0.475,0,"Very Low"
2,"Speed",0.451,1,"Very Low"
2,"Speed",0.529,0,"High"
2,"Speed",0.591,0,"High"
2,"Speed",0.385,0,"Very Low"
2,"Speed",0.625,1,"Low"
2,"Speed",0.649,0,"Low"
2,"Speed",0.77,0,"High"
2,"Speed",0.543,0,"High"
2,"Speed",0.519,0,"High"
2,"Speed",0.408,0,"High"
2,"Speed",0.486,0,"Low"
2,"Speed",0.552,0,"Low"
2,"Speed",0.54,0,"High"
2,"Accuracy",0.881,0,"High"
2,"Accuracy",0.54,0,"Low"
2,"Accuracy",0.858,0,"Low"
2,"Accuracy",1.148,0,"Very Low"
2,"Accuracy",0.777,0,"Very Low"
2,"Accuracy",0.624,0,"Low"
2,"Accuracy",0.679,0,"Low"
2,"Accuracy",0.582,0,"High"
2,"Accuracy",0.585,0,"High"
2,"Accuracy",0.621,0,"Low"
2,"Accuracy",0.701,0,"Low"
2,"Accuracy",0.756,0,"Low"
2,"Accuracy",0.982,0,"High"
2,"Accuracy",0.649,0,"High"
2,"Accuracy",0.57,0,"High"
2,"Accuracy",0.701,0,"High"
2,"Accuracy",0.6,0,"Low"
2,"Accuracy",0.859,0,"Low"
2,"Accuracy",1.015,0,"Low"
2,"Accuracy",0.665,0,"High"
2,"Accuracy",0.709,0,"High"
2,"Accuracy",0.526,0,"Low"
2,"Accuracy",0.58,0,"Low"
2,"Accuracy",0.544,0,"High"
2,"Accuracy",0.691,1,"Low"
2,"Accuracy",1.76,0,"Very Low"
2,"Accuracy",0.537,0,"High"
2,"Accuracy",0.66,0,"Very Low"
2,"Accuracy",0.757,0,"Very Low"
2,"Accuracy",0.56,0,"Low"
2,"Accuracy",0.581,0,"Very Low"
2,"Accuracy",0.582,0,"Very Low"
2,"Accuracy",0.73,0,"Very Low"
2,"Accuracy",0.697,0,"Very Low"
2,"Accuracy",0.726,0,"High"
2,"Accuracy",0.645,0,"Very Low"
2,"Accuracy",0.492,0,"High"
2,"Accuracy",0.404,0,"High"
2,"Accuracy",0.511,0,"Low"
2,"Accuracy",0.66,0,"High"
2,"Accuracy",0.547,0,"High"
2,"Accuracy",0.547,0,"High"
2,"Accuracy",0.774,0,"Low"
2,"Accuracy",0.786,0,"Low"
2,"Accuracy",0.74,0,"High"
2,"Accuracy",0.752,0,"High"
2,"Accuracy",0.635,0,"High"
2,"Accuracy",0.748,0,"Low"
2,"Accuracy",0.638,0,"Low"
2,"Accuracy",0.69,0,"Low"
2,"Accuracy",0.844,0,"Low"
2,"Accuracy",0.687,0,"High"
2,"Accuracy",0.661,0,"High"
2,"Accuracy",0.904,0,"High"
2,"Accuracy",0.715,0,"Low"
2,"Accuracy",0.556,0,"High"
2,"Accuracy",1.186,0,"Very Low"
2,"Accuracy",0.861,0,"Low"
2,"Accuracy",0.631,0,"Very Low"
2,"Accuracy",1.912,0,"Very Low"
2,"Accuracy",0.964,0,"Very Low"
2,"Accuracy",0.58,0,"High"
2,"Accuracy",0.471,0,"Low"
2,"Accuracy",0.711,0,"Very Low"
2,"Accuracy",1.353,0,"Very Low"
2,"Accuracy",0.789,0,"Very Low"
2,"Accuracy",1.593,0,"Very Low"
2,"Accuracy",0.734,0,"High"
2,"Accuracy",0.775,0,"High"
2,"Accuracy",0.707,0,"Very Low"
2,"Accuracy",0.781,0,"Very Low"
2,"Accuracy",0.667,0,"Very Low"
2,"Accuracy",0.731,0,"High"
2,"Accuracy",1.015,0,"Very Low"
2,"Accuracy",0.709,0,"Very Low"
2,"Accuracy",0.767,0,"High"
2,"Accuracy",0.584,0,"High"
2,"Accuracy",1.401,0,"Very Low"
2,"Accuracy",0.795,0,"Low"
2,"Accuracy",1.112,0,"Very Low"
2,"Accuracy",0.738,0,"High"
2,"Accuracy",1.041,0,"Low"
2,"Accuracy",0.672,0,"High"
2,"Accuracy",1.445,0,"Very Low"
2,"Accuracy",0.724,0,"Low"
2,"Accuracy",0.666,0,"Low"
2,"Accuracy",0.887,0,"Very Low"
2,"Accuracy",1.445,0,"Low"
2,"Accuracy",0.58,0,"Low"
2,"Accuracy",0.68,0,"Low"
2,"Accuracy",0.645,0,"Very Low"
2,"Accuracy",0.631,0,"Very Low"
2,"Accuracy",0.811,0,"Low"
2,"Accuracy",0.62,0,"Very Low"
2,"Speed",0.651,0,"Low"
2,"Speed",0.602,0,"Low"
2,"Speed",0.518,0,"High"
2,"Speed",0.534,0,"High"
2,"Speed",0.501,0,"High"
2,"Speed",0.446,0,"High"
2,"Speed",0.537,0,"Very Low"
2,"Speed",0.595,0,"Low"
2,"Speed",0.716,1,"Very Low"
2,"Speed",0.905,0,"High"
2,"Speed",0.546,0,"High"
2,"Speed",0.479,0,"Low"
2,"Speed",0.555,1,"Very Low"
2,"Speed",0.639,1,"Low"
2,"Speed",0.599,0,"Low"
2,"Speed",0.624,0,"Low"
2,"Speed",0.5,0,"Low"
2,"Speed",0.474,0,"Low"
2,"Speed",0.515,0,"Low"
2,"Speed",0.496,0,"Very Low"
2,"Speed",0.541,0,"Very Low"
2,"Speed",0.469,0,"Very Low"
2,"Speed",0.475,0,"Very Low"
2,"Speed",0.536,0,"High"
2,"Speed",0.117,0,"High"
2,"Speed",0.153,0,"High"
2,"Speed",0.238,1,"High"
2,"Speed",0.071,0,"Low"
2,"Speed",0.347,1,"Low"
2,"Speed",0.449,1,"High"
3,"Speed",0.829,0,"High"
3,"Speed",0.73,0,"Very Low"
3,"Speed",0.653,0,"Very Low"
3,"Speed",0.56,0,"High"
3,"Speed",0.461,0,"High"
3,"Speed",0.397,0,"High"
3,"Speed",0.429,0,"High"
3,"Speed",0.522,0,"Very Low"
3,"Speed",0.404,0,"Low"
3,"Speed",0.422,1,"Very Low"
3,"Speed",0.832,0,"Low"
3,"Speed",0.525,0,"High"
3,"Speed",0.578,0,"High"
3,"Speed",0.535,0,"High"
3,"Speed",0.441,1,"Very Low"
3,"Speed",0.567,0,"High"
3,"Speed",0.814,0,"Low"
3,"Speed",0.594,0,"Low"
3,"Speed",0.635,0,"High"
3,"Speed",0.547,0,"Low"
3,"Speed",0.628,0,"Low"
3,"Speed",0.448,0,"Low"
3,"Speed",0.545,0,"Low"
3,"Speed",0.442,0,"Very Low"
3,"Speed",0.534,0,"High"
3,"Speed",0.492,0,"Very Low"
3,"Speed",0.459,0,"Very Low"
3,"Speed",0.411,0,"High"
3,"Speed",0.54,0,"Low"
3,"Speed",0.436,1,"Very Low"
3,"Speed",0.628,0,"Very Low"
3,"Speed",0.609,0,"Low"
3,"Speed",0.715,0,"Very Low"
3,"Speed",0.534,0,"Very Low"
3,"Speed",0.498,0,"High"
3,"Speed",0.603,0,"High"
3,"Speed",0.485,0,"High"
3,"Speed",0.472,0,"Low"
3,"Speed",0.597,0,"Very Low"
3,"Speed",0.534,0,"High"
3,"Speed",0.498,0,"Low"
3,"Speed",0.485,1,"Very Low"
3,"Speed",0.821,0,"Low"
3,"Speed",0.755,0,"High"
3,"Speed",0.767,0,"Very Low"
3,"Speed",0.544,0,"High"
3,"Speed",0.609,0,"Very Low"
3,"Speed",0.536,0,"Low"
3,"Speed",0.491,0,"Very Low"
3,"Speed",0.561,0,"Low"
3,"Speed",0.404,0,"High"
3,"Speed",0.423,1,"Low"
3,"Speed",0.634,0,"Low"
3,"Speed",0.578,0,"High"
3,"Speed",0.535,0,"High"
3,"Speed",0.554,0,"Low"
3,"Speed",0.578,0,"High"
3,"Speed",0.466,0,"High"
3,"Speed",0.504,0,"Very Low"
3,"Speed",0.54,0,"Low"
3,"Speed",0.641,0,"Low"
3,"Speed",0.56,0,"Very Low"
3,"Speed",0.572,0,"Very Low"
3,"Speed",0.51,0,"Low"
3,"Speed",0.504,0,"Low"
3,"Speed",0.584,0,"Low"
3,"Speed",0.603,0,"High"
3,"Speed",0.535,0,"Very Low"
3,"Speed",0.56,0,"Low"
3,"Speed",0.715,0,"Low"
3,"Speed",0.641,1,"Very Low"
3,"Speed",0.51,0,"Very Low"
3,"Speed",0.498,0,"High"
3,"Speed",0.646,0,"Low"
3,"Speed",0.647,0,"Very Low"
3,"Speed",0.641,0,"Very Low"
3,"Speed",0.516,0,"Low"
3,"Speed",0.597,0,"Very Low"
3,"Speed",0.497,0,"Very Low"
3,"Speed",0.467,1,"Very Low"
3,"Speed",0.74,1,"High"
3,"Speed",0.877,0,"Low"
3,"Speed",0.581,0,"High"
3,"Speed",0.609,0,"Low"
3,"Speed",0.666,0,"Very Low"
3,"Speed",0.597,0,"Low"
3,"Speed",0.584,0,"High"
3,"Speed",0.709,0,"High"
3,"Speed",0.566,1,"Low"
3,"Speed",0.56,0,"High"
3,"Speed",0.895,0,"High"
3,"Speed",0.724,0,"Very Low"
3,"Speed",0.722,0,"Low"
3,"Speed",0.561,0,"Very Low"
3,"Speed",0.603,0,"High"
3,"Speed",0.497,0,"Very Low"
3,"Accuracy",0.972,0,"Very Low"
3,"Accuracy",0.548,0,"High"
3,"Accuracy",0.616,0,"Low"
3,"Accuracy",0.641,0,"High"
3,"Accuracy",0.79,0,"High"
3,"Accuracy",0.498,0,"Very Low"
3,"Accuracy",0.816,1,"Very Low"
3,"Accuracy",1.44,0,"High"
3,"Accuracy",0.567,0,"Low"
3,"Accuracy",0.79,0,"Very Low"
3,"Accuracy",0.703,0,"High"
3,"Accuracy",0.859,0,"Low"
3,"Accuracy",0.684,0,"Very Low"
3,"Accuracy",0.784,0,"High"
3,"Accuracy",0.648,0,"Low"
3,"Accuracy",0.74,0,"Very Low"
3,"Accuracy",0.691,0,"High"
3,"Accuracy",0.747,0,"Low"
3,"Accuracy",0.872,0,"High"
3,"Accuracy",0.796,0,"Very Low"
3,"Accuracy",0.709,0,"Low"
3,"Accuracy",0.66,0,"High"
3,"Accuracy",0.666,0,"High"
3,"Accuracy",0.187,1,"High"
3,"Accuracy",1.363,0,"Low"
3,"Accuracy",0.971,0,"Low"
3,"Accuracy",0.84,0,"Low"
3,"Accuracy",0.654,0,"Low"
3,"Accuracy",0.535,0,"High"
3,"Accuracy",0.841,0,"Very Low"
3,"Accuracy",0.684,0,"Low"
3,"Accuracy",0.754,0,"Very Low"
3,"Accuracy",0.79,0,"High"
3,"Accuracy",0.846,0,"High"
3,"Accuracy",0.896,0,"Very Low"
3,"Accuracy",0.641,0,"High"
3,"Accuracy",0.859,0,"Low"
3,"Accuracy",0.703,1,"Very Low"
3,"Accuracy",1.876,0,"Very Low"
3,"Accuracy",0.784,0,"Very Low"
3,"Accuracy",0.722,0,"Low"
3,"Accuracy",0.63,0,"High"
3,"Accuracy",0.715,0,"High"
3,"Accuracy",0.877,0,"High"
3,"Accuracy",0.598,0,"Very Low"
3,"Accuracy",0.66,0,"High"
3,"Accuracy",0.653,0,"Very Low"
3,"Accuracy",0.722,0,"Very Low"
3,"Accuracy",0.541,0,"Low"
3,"Accuracy",0.629,0,"Very Low"
3,"Accuracy",0.828,0,"High"
3,"Accuracy",0.61,0,"Low"
3,"Accuracy",1.108,0,"Very Low"
3,"Accuracy",0.865,0,"Very Low"
3,"Accuracy",0.752,0,"High"
3,"Accuracy",0.741,0,"Low"
3,"Accuracy",0.621,0,"High"
3,"Accuracy",0.741,0,"Very Low"
3,"Accuracy",0.609,0,"Very Low"
3,"Accuracy",0.66,0,"Very Low"
3,"Accuracy",0.753,0,"Low"
3,"Accuracy",0.909,0,"Low"
3,"Accuracy",0.779,0,"Low"
3,"Accuracy",0.778,0,"High"
3,"Accuracy",0.772,1,"Very Low"
3,"Accuracy",0.641,0,"High"
3,"Accuracy",1.269,0,"Low"
3,"Accuracy",0.579,0,"High"
3,"Accuracy",0.64,0,"Very Low"
3,"Accuracy",0.797,0,"Very Low"
3,"Accuracy",0.666,0,"Low"
3,"Accuracy",0.747,0,"Low"
3,"Accuracy",0.549,0,"Low"
3,"Accuracy",0.772,0,"Low"
3,"Accuracy",0.815,0,"High"
3,"Accuracy",0.623,0,"High"
3,"Accuracy",1.082,0,"High"
3,"Accuracy",0.722,0,"Very Low"
3,"Accuracy",0.66,0,"High"
3,"Accuracy",1.064,0,"High"
3,"Accuracy",1.206,0,"Low"
3,"Accuracy",0.722,0,"Very Low"
3,"Accuracy",0.617,0,"Low"
3,"Accuracy",0.765,0,"Low"
3,"Accuracy",1.09,0,"Very Low"
3,"Accuracy",0.778,0,"Very Low"
3,"Accuracy",0.742,0,"Low"
3,"Accuracy",0.735,0,"High"
